tweet_text,sentiment
tô med dorm sof sal fic aqu pq ngm pra acord lev pra cam,0
pq tão quer suj imag felip,0
kkkkkkkkkk feit p outr q nao sab aind,0
sempr mani destru met sonh,0
olá tud bem ícon dia ♡ oi sim dev confess dia mei chat obrig perg,0
saudad tom açaí,0
nao sei pergunt poxa pod pergunt sobr qualqu cois,0
model põ fot nua internet tud bem public igual dou respeit nenhum hom vai assum,0
menos fic olh verd,0
saudad jog fort,0
tud bom dur pouc hoj últ dia donosnomultishow dupl vez gust malen vão invad p tod comand liv facebook 18h30 log 19h vez ir pra tv,0
quer volt noit sextaaaaa pff,0
baek tud pra mim,0
pox gost tant desanim fad,0
fal país camp grand hahahahah peg brt sant cruz mat alt além estaçã sup destru aind pist brt imposs pass car sempr sa pass lad,0
lament bem algum amig um 6 7 ano sab vou vot nel aind mantenh amizad,0
sempr atrapalh,0
dól sub r417 1150,0
oi quer ta ai cad vc pra dar car tb,0
tist maldad outr,0
quer sab digital ver vou chor pq tant fic bonitin,0
man odei deix namor trist,0
troux tod aspect vid tô aqu pens 7x1 chuvaanalis quã idiot desvi caminh bar vir pra cas pra aprove chuv,0
lembr vc hav mostr uma fot quer,0
env brasil,0
aí amigx rio pi dó,0
aaaa obrig assim anj lt33,0
pi q pens fzr fiq c preguiç to c inson aff,0
n consig dorm,0
quer ir pro curs hoj,0
demal tav doid atrás pra segu am,0
ai amig quer ter ido,0
vou acab atras pra car,0
am vid ont,0
kkkkkkkk pedr nao acredit q cort cabela emo,0
olh pro contat pra cham alguém convers dá alg ment voz pior cris,0
gent desculp pra acompanh au att bem ruim ultim to sobrecarreg escol verdad vou recompens vc,0
fic tão deprim vej fot isabell drummond tão magníf,0
sint q sao bue transpar n and vontad fog ador legging,0
porr quer pod abraç li agor,0
morr overdos moç,0
ajud coloc nom gat,0
quer cabel grand outrav als someday aind chatei cabel rap tod gt,0
boul prepar deu livr,0
poss com laranj kiw q fic dua seman boc inte cort pq ácid afi aparelh,0
junt ajud grrr,0
deix mãe escolh roup vao cham pastor,0
vou rir sim kkkkkkkkkkkkkkkkkkkkkkkkk to mesm,0
to procur histór dess escol faz ano nunc ach n aparec nd escol assombr core,0
cê nunc col,0
hoj to squad corag sair diss nunc abandon to mant promess,0
sei vdd tud bem cas pesso sobr fal ment demal pra mim acab perd amizad pod fal verdad amig kkkk suport ment pesso diz amig,0
brooklyn ninenin tá consegu anim agor manhã,0
put menos qual transport ônibu dev ser bem melhor aqu né quesit estr confort princip fod cabeç gent opç dem viag aqu deix tud pi,0
yall im such good friend esquec mim,0
tel inic selc bebê,0
tão trist ter larg bb q castig,0
incr sint assim,0
alcoólatr,0
acab energ dur 10 minut,0
atlé mg precis ser pun,0
desist mim,0
un ingles pergunt hma cen sobr bu respond bem engan pq cen autocarr mud nao sab fiq trist tao lad dev tar pens mal mim,0
ah enta p continu c vc sim eh so tim n problem,0
nn post pq fei,0
arras q vc n,0
gent nunc nad pra faz,0
aí gent fiq trist agor,0
hahahahahahah corag quer quer,0
hsorte 07092018 hor 0500 pm animal 45 cangur,0
amig twitt,0
to começ desist tent emagrec pq nao to vend result ja mud muit habit,0
horr esper q bem moç,0
amo cant fic tão sad ter sid abenço voz tão lind angelic,0
amof dej alv doil du numc ge ped maf vdd salv culp vot,0
tip tav sent mt bonit 201617 ano so desand tud to aparenc 15 ano so n n quer alis n to vend outr said,0
efeit part namjoon neném,0
ai quer dar abraç vári beij li,0
desculp n agr mulh q falt tant am pra cheg ond c qu,0
seg volt mig,0
crush prim elimin masterchef,0
dorm ont saudad af,0
man aguent,0
ai outr 2 assim ta celul morr vergonh ia tir faz muit quest am,0
coelh gost mim assim ninguém gost ajsb aí tô pert ter cris tô mal falh coelh man kk,0
to tist,0
ach ench demal sac ness dia cois,0
faç tud err kkkkkkklkkkkk,0
so quer pi ness delacruz laz hoj,0
to chor amo demal,0
quer pod vot vot vc dúv,0
moment pouc vez,0
vou sair nov,0
tô agu daqu temp volt pra rotin loving u full tim,0
hahahahah excluí fiq sdd dess bagaç,0
sdd 2014 époc q chor fanfic nunc imagin q est sofr pra caralh vid real vid fanfic top,0
dia bom anj,0
quer pod fal nao quer ver polít fic long pen nao dá,0
tá fri caralh aqu vest sweat gued crl perfum saudad,0
velh fud,0
saudad celul,0
gent samuc pens real aind ia cas né ai tad bich otemponãop,0
espaç grad,0
pesadel tão mau q acord chor,0
fiz text aqu diz porqu lix pra sociedad coub tud,0
cabel ta lind aind,0
amo tant,0
afffff vou est hj,0
defês n recif,0
wow traduz vi ingl faz uma 2 hor oss frac vai ajud,0
amo tant md,0
log hj vou sair,0
aff man telltal ta fal signific cancel the wolf among us 2 outr projet,0
séri toc 1d lingu pra vc tátbtnomtvhit,0
sent falt alguém agor namor,0
ícon deu tô,0
man ja emagrec nov,0
sorris lind mund inte,0
hoj dia chei notíc ruim séri,0
saudad aracaju amig pra ver tav trist,0
ded tá doend aaaaaaah,0
tô lind demal,0
instagr ta problem algu ta assim to nerv,0
algu not aqu consegu dinh pra pag camiset cd yc noç tamanh fot matt ta us p bem magr compar comig ajud kitti pfv,0
tbm vou particip sempr,0
nov ach ia dar um bjo nam,0
junt tud frig diz com,0
gent tud porr,0
infeliz eh nao faç exam med,0
sorris tud precis pra ser feliz,0
deu gur bad bom sab q prim pass p super problem identific,0
mesm cois acontec pouc dia atrás abr arqu err salv cim atual pi lembr tud fiz agor tô encontr fas falt pedaç sprit antig hav redesenh,0
ent ta pé bel fod fot corp car espalh invent ment faz diab ning mand nud husuahshu temp aqu jundi tav dand dó tod seman vaz fot algum min merd,0
q nunc vou ser magr lind,0
dó tir tel bloquei,0
dia anj sac pass nerv doc,0
hj acord pens nel fidelim 1 mê sum,0
car cort cabel tir ond,0
quer us junç nom lauren zayn,0
amarr perd,0
cabeç tá doend tant,0
acab joelh ont possível tão enferruj assim,0
ind hoj quer fic temp aqu bom jardim real pass mt rápid,0
ser pobr ruim car to perd fest 1 ano est nad salg agor,0
troq dat nasc outr cont tt deu loc,0
pastor dav cç8noc vê hoj auxili cirurg,0
import q va dorm sei nao consig culp deix beb tant perd control imagin nao fic sobri hor q pai caiu,0
simm infern sab n vou ta aqu,0
merd famíl fal cois pra mim,0
work 3 seman trabalh lider falt map efect fortesdescont,0
haknyeon fof,0
perd 32 fogu eva,0
real vai est fazend tô trist agor imagin notíc ofic,0
nunc odont eh mt protegid,0
infeliz algum marc br sab copi gring tant mak quant roup criat q bom n,0
invej quer ter sid ind visit,0
ta mei yoonmin parec ser tão pequinin,0
simmmmmmmm affffffffff hor q fod,0
vo ter ir lá embaix,0
ah agor beb aq ta tit,0
med pi tô med dorm sal acord aqu trist,0
pq 2016 ano difícil pro celul furt uma 3x q comec coloc cois nuv kkk,0
mandy legal and faz um víde qual agrad continu send pesso ótim,0
nunc aparec mamb assim 4me,0
vem cá confess gost ganh irmã faz dur agor dá abraç vai pedir aaaaaaaaaaaaaaa lauremy fof,0
menos shipp cert pil sook jason casal injustiç aparec tão pouc mim doram sol tão am,0
kkkkkkkkkkkkmkmm aí der,0
car aaaaaaa eh tant contrad sinc fic d car pqp pi q mto pal tao ind ness ond mto trist real,0
gs aaaaaa saudad vc sóc fund taguaret gat demal r7 grat tud viv junt ic sint falt,0
ai vi aqu um treq quer tip pret lis qnd bat luz reflet hol,0
chor surt bem ach acab,0
dor cost fd,0
caramb sint coraçã palpit tip cans fim sei lá embust ansiedad vai venc gent,0
caf manh mingau ave banan caf ó agor lembr diet pass 32kc sei vai queim exercici aaaaaaaaa vou faz nf,0
pal ach pinsch ta prenh mto pequen ent risc grand ambos morr,0
ai roup la,0
entend acontec,0
ai vick perdo vi jimini pens log calm vou marc fot sorr,0
nostalg kkkkkk lembr saiu,0
vou pass film td ped pra proteg fantasm abraç viu,0
anj faç mal pesso,0
jimin amo tud ness vid,0
amo amo,0
neu crush ownt,0
prim vei pass fd comig acab ir emb agor cas tá tão vaz,0
ia ver dus deu,0
to tant cólic,0
to sent desanim dnv pq q assim,0
incr obrig,0
trist to decepcion,0
ei man pfvr pra começ convers k caralh gt,0
dev est estud consig,0
hoj com amendoim disquet gummy be,0
amig perd doi kil seman ja to prest recuper poi to fil chin in box,0
sim tô trist quer,0
vez limit mai profiss,0
kkkkkkjkkkkk anj vc eh,0
ivo mord,0
aaa qmd ter car faz franj,0
vist el ep bnh,0
cort quer mármor co,0
amig vam comemor 1 ano,0
acontec tô bem trist,0
am deu aaaaaa,0
sint tant sempr pessim sempr procur lad ruim tud pouc aprend tud tao ruim parec ser saib precis qualqu ajud pod cham dm lembres,0
uso cont,0
aind tent ir tir pic entr sal q poss entr,0
cad sorin pox,0
sim sim pen,0
assist episódi 23 bokunoheroacadem lembr falt 2 ep pra acab terc tempor,0
01 pen fic ridícul franj cort,0
bem,0
obrig anj sei vou ser 100 feliz perd pes,0
menos 24 hor caí fei 3 vez consegu 2 rox enorm pern queim dua mão enfi cotovel prat molh suj blus jog águ car chor bat cabeç galh árvor,0
melhor casal quer doi pra mim,0
ahhhhh tbbb to vend final the orig agor esper fiqu junt,0
aaaaa desculp esquec,0
aaaaaaaaaaaaaaaa2n3ibuviyecwfiuogdilfv3uiwcefgh comov c ous machuc dess man olh prim fot quer pra mim,0
quer mt ir compr dua cap tão lind,0
boladiss agr vai faz invej com vai ser,0
nunc vi vc rebol aaa anon,0
diálog lutavi tão trist sécul cois mud bailerealauriet,0
amig cham pra prai,0
pen receb,0
quer show brasíl,0
mal melhor assim sofr obrig vall,0
par ont psiq sai cabeç,0
voc atac mandy tão nojent,0
águ canet sec arrast pincel agor poss pint trist,0
odi faç elogi,0
temp assist temp saudad novel amanhã vej,0
desculp text vou volt pra histór agor,0
muit amig vão tent vestibul mê doi dia faç ide diz pra tip fal esper tod pass fund coraçã pq merec demal vão consegu sim,0
poss ser fof pesso fic pergunt acontec,0
pesso tav torc saiu masterchefbr masterchefprofiss,0
vai faz liv twitt nov nao sei,0
jonc álbum físic bdz aqu 20 segund teas,0
aí cart crédit,0
quer am lad agor aaa,0
lauren post víde nov cachorr lembr post cois léo,0
adot tod mund cas alergiarinitesinusit,0
bro sc,0
consig ver muit gent gost porqu trat assunt relev fácil sensibil tud pra ser ótim ach falh pouc construç dess discurs pen quer ter gost porqu parec ser sup bem intencion deu,0
fic tao lind pret,0
vai ter técn ind coloc wif lá cas hj,0
saudad troc,0
siiiiiiiiiiiiiiim sint lá energ compartilh arrepi tod pq entr kpop ant pq deu adolesc int pod ter sid difer,0
noah nen,0
vou pra manhã,0
tô mud n sei pq ach q,0
tb vot brasil vot,0
tô trist pesadel estrag son af,0
to mt trist gat pra rua apanh ta tod machuc trist,0
fic tão trist amig porqu sint muit falt daí vej tá complic,0
aparec mt fot gabriel af q sdd,0
edith tão margin famíl cheg dar dó,0
míd ste aind pi,0
paraís astr emb,0
quer mud us amo tant,0
hj convers mto cabeç profes particul convers sobr pal bost fal sobr fiq tao trist fiq chor tão incr md quer pass vestibul,0
arrepend ter ido pro céu terr hoj,0
boyyyy n sei nenhum vc n manj algum n,0
consig coloc,0
to fofur,0
consig cort tud vid menos cervej trist quasefoc,0
aaaaa assist nov final q interess pra mim,0
tatu,0
roup ros pra amanhã,0
bat vontad assist the aveng q estud faz taref,0
to trist negoci mus,0
últ dia prai,0
8 vou 2,0
am am vc sab q admir demal vc pesso incr lind d apaixon mulh sensac sint falt dia dia ver tod dia manhã vem melhor cois mund amo,0
sei qu fal alguém quis pod cham wpp iga1,0
diss p luan p irm mc q pag diss q,0
tet faz coraçõ pra tod mund show amo beb,0
to fom,0
amo tant,0
pi eh q pesso real sofr fic post cois gent q conheck fic ped fot braç outr soh pra ver cort fund,0
sint decepc huahauah car doid parec,0
imagin diaad aind complic aqu govern preocup entreg sociedad poi sab pesso vão protest vão rua lut direit difer acontec ai,0
jan im so sorry,0
quer acord ced produz,0
volt ver jog pack bom doi n ver jordy nelson jog verd sundaynight nflnaespn,0
fansit celestialym9395 bymysidekookv faz photobook fot yoonmin taekook perceb dinh pra compr nenhum doi,0
quest muuuit engraç extrovert vez pass limit faz pi moment nad ver,0
difícil com saud,0
tav cans dess enrol ach negóci ia rol n rol aí decid pesquis fic kkkkkk bom sab,0
troq chip outr bloqu twitt tav longand outr númer ai perd,0
sim tou trist mm perd azul bué lind,0
tô trist séri,0
saudad ser magr,0
aguent fic,0
bich lembr dorm manhã pq quer assist,0
estud qx ness fri pi cois exist quer cas 27 grau volt,0
ninguém qu sair cmg,0
tão ruim sent so md sent estranh parec ta rasg tud dentr,0
quer tt antigoo,0
ent fiq reaç hor,0
n acredit q n peg cupom ifood temp,0
quas focu cheng catch,0
vc n lix,0
acredit vou perd comeback sorib man,0
abraç apert pra dar vitór desd seman pass quas top dur dia tod,0
assim pud vou agor to recei sair cas pq ont vó vei tão bonit agradec est aqu faz companh pra vou ter deix pra viaj algum outr parent aqu,0
ama env pra mim ediç aí pox,0
mat dogu linh metrô hoj merd put irrespons condu tr,0
sofr mal,0
amo chor film,0
vej sufici am,0
tuon hin artist music letr tão fod reflex pen ser tão reconhec,0
odei tod pesso mund,0
quer companh film pra ver film netflix comig tá brab comig volt pra mim garot volt férias,0
fasc ditad começ independ result ele brasil fri,0
quer tant,0
tô avali tod hor mud idé,0
acord real aind sonh,0
af ach q real,0
cheg cas bem moment quas estour bald ferment ach exag quant líqu,0
algirm faz companh banc amanh agenc ufmg eh lot vo fic la mil hor,0
tom cy jog lind,0
pq to ind pra joinvill vai ter um rol top,0
vou perd club oportun fic abraç c elx assist film,0
sei époc acompanh gag assidu peg aug tão trist ver long tud faz perc esperanç parec tá encontr reinvent outr vez to sent,0
sei obrig ter respond legal part verdad,0
cois sent falt sint muit falt faz escot,0
saudad am quer pert mim sint grat ter conhec temp gent pass junt bast pra am imens sab sempr preocup contig sempr precis to aqu,0
bendit ta nan aqu lad cam vou morr am,0
fic vend víde justin 2010 tão feliz sab,0
omg q conheç alguém escrit cria vou est mt so,0
véi pai,0
quer gabriel aqu comig,0
tou bué mal jur acab receb pi notíc vid,0
po piranh aind cheg lá,0
pi tô vontad,0
to morr vontad volt bord aprend n dinh nenhum p compr cois,0
namor pq nao qu mar,0
pox consegu ir porqu problem trabalh,0
amo voc falt hoj to saudad,0
pra mim ter cheg ont cert ia lev nao po kk q ia pod ter tent,0
far tud,0
hahah mostr voz mulh plil últ vez ouv víde ricard nunc vi,0
apost q nov 2005,0
tad vaqu dó,0
sempr quil faz assim corag faz so,0
seman faz quatr mes últ vez volt pra cas pal pi oab sug tant vid deu temp sent saudad,0
sent falt alguém agor simmm,0
pé parec doi pão tão inch consig us coturn tênil machuc,0
sei tod mund ta choc lanc ds cub mand muit forç univers pod mand forç tinkerbell knk proc nov empr youjin saiu grup too,0
anj tão color anim deix tão feliz,0
arrum tod pra nao ir pra faculdad motiv est vomit horr,0
yewon tá magr,0
nad ver,0
to muit saudad precis convers amanhã ch lov uuuu,0
gent algm ajud quer bast cheg 100 follow,0
ai infern soonyoung pq anj dess,0
gent to desesper ingress,0
alguém pra faz companh hj mig,0
mat rafael morgan selecion faç p ir junt,0
algum pesso q ped persin vão fic ter aesthetic pq notific desaparec,0
man aind acredit jimcarreymorr sdd,0
quer jogu,0
quer particip algum propagand eleitor duart jr,0
tô pag pec hj escut ghost of you,0
icon ccat ta mt bonit ser q nao vc post aqu salv celul porqu format,0
bonor lev lamb,0
trist ser cag,0
falt tão pouc pra sent sens abraç,0
man ninguém amou vid pass eheheh,0
chor saudad sair corr pra aument volum tv pra cant junt bol,0
to cag son to preguiç dorm gt,0
tô naquel né jur vou tent sum,0
pq sfv sort né,0
ia post sayu desativ,0
apetec com mass,0
to conjuntivit,0
aind tô vici ness part cabel vermelh coraçã cheg do tant am,0
olh rost neném merec tod am mund gt quer cuid entreg tod am consig sent faz temp quer ver sorr cad vez faç precis sorris verd rost,0
tbm quier un am bonit,0
ahh boa sort lá vou acab facul aind tud der cert ano q vem vou,0
jeit aí cruz x corinth kkk tô fal algum event pod ter sid difer,0
amanhã escolh poss continu doent,0
jur mãe,0
séri menos mai,0
aaa obrig icon tav olh vir car emburr,0
pro rio dá pra faz dep feder morr med dess sit ser arm sab,0
nao quil diz,0
pod ne pq to tpm fic carenteeee sint mt falt tamb ate brig hel salvaaaa,0
ent tá bom assist 2022,0
oi gent lev murr cost hoj volt pra cas após jog,0
forç pra amig,0
bich saudad desgraçadin dá ruim demal mor long cachorr,0
vej am tod dia pratic escol sufici,0
algu ensin edit vide pf,0
compr desktop nov tão indecis sei recus entreg cheg tom decis orç mín merd,0
agr vou fic acord hr ir trabalh,0
nao consig mand dm,0
entr aqu dnv doming,0
amo demal obrig amorrrrr esquec incr,0
to sent agon peit,0
troux com hj vou la pra pg sei vou com,0
nossa fal tav bem ir emb,0
infeliz gran pra,0
tad barth probl pel tá pod tom banh shampo condicion shampo dermatológ tá cheir tom banh,0
qnd faç café fic ruim fic sent pesso merd fracass mund,0
eh nen humild consid fã amo mulh porr,0
esper bem,0
nap vou us pra quer us porqu jói infinit,0
aaa man tá sab q vão faz pikonic sp né tô ajud organiz,0
vou mand p,0
tô aq coc café começ faz relatóri quím p entreg amanhã,0
bad bat to,0
ai amo demaisssssss,0
tá tão magr,0
leocád pi q monstr pens fest enquant filh ta doent mto noj dess ser coit mil essasmulh,0
pi cois mund,0
descobr q talv q us ócul descans,0
import result ele ascens candidat derrot tod tod defend divers dh trint milhã brasil assum rac lgbtfob mach apoi viol tort sint,0
possível sab muit cegu,0
odei raç human,0
melhor amig 9° separ saudad,0
cad fot tweet sobr mus apert coraçã trist,0
dinheiro mandavapor dinh acab ont,0
acab chg aul,0
gargant ta doend,0
aaah anj obrig fl sint mei mal vez consegu demonstr am vez tud bem am continu send chimmi ama muuito,0
quer cafun dorm,0
enferm aind,0
perd fez,0
nam menin,0
par ser assim,0
anj sei inform vai depend respost ceg,0
dev entreg refriger ped com delivery kkkkjjkk af,0
vontad nenhum ir trabalh,0
sorr sorris uma cois lind mund né obrig anj,0
deu sint ah odei mor curitib ent pra mor cal paz amig pert est ótim,0
tô pen evan 3 tempor atypic eh tão legal,0
nao poss acredit,0
dia amanhec lind log segu fech temp,0
taehyunni gt si má lind,0
chat,0
googl tbm diss q n poss fum beb café senã fic pi,0
simmmm pra cas trist,0
perd brinc gargantilh,0
ach vou anul segund,0
ai bix qri q jjp ajeit log,0
tav arrum gavet langeri aqu vi sutiã demal p gost 10 gent pelam deu n sei pra quee peit pra tud sutiã,0
saudad prim bea,0
pi ong sempr lot justif animal rua trist,0
sofr mt,0
gent urgent aqu precis pesso saib faz design convit aniversári mãe planej faz fest 15 ano surpr pra prim tem bt army tb precis urgent convit tem,0
sint falt ver tod dia,0
quer dorm pouc consig,0
vend víde ste mat besour briod,0
nao aguent fic dor cabeç,0
quer ta agr palestr escolal ta legal,0
aí car cozinh bem serioparabém almoç pox gost alh emtud,0
quer ir show armand,0
quer outr internet volt,0
tô aqu hospit crianç neném,0
quer ta faz pem pem tamb,0
pitic fez liv aí gent amo tant min yoong,0
quer col gbq,0
pens namor segred desculp,0
ach to perd amig,0
quer pão queij,0
one sext n sei,0
suicídi brasil acontec cad 46 minut maior popul indígen,0
nunc aul quer ter tid,0
pq descart ícon músic aa tô trist,0
vez gent nunc qu faz mal alguém quer acab faz sens ruim,0
sab iba mor ignor,0
choc q catr morr,0
saudad pret,0
pouc palavr rim fix leav it be,0
necesit window pro,0
ai car selen tão ativ feliz dia acredit consegu estrag tud nov tom bol fiqu bem leaveselenaalon,0
clar és fals deix fal,0
carolin amo,0
fic calm pô vai tent dorm descans acontec au vez dia volt norm,0
pass mal,0
ei anj fic assim favor vc tent ajud to br vc fiq nerv amo demal,0
prim tão nov mont perturb cabeç coit fic pens vai ser pra ter lid,0
ain hyojong saudad bebê to trist,0
mae viaj aind por bat ansiedad lasc to pens seman fic long,0
reclam tant escol quer ter respons faz tcc queroooooo,0
melhor turm tod escol estud estud junt,0
pau cu cad jov gt,0
mig saudad pqp bor pra 25 sext car ain,0
to sdd pq abandon,0
ah vai fud olh man,0
volt,0
the bird and the worm music soft mund amo mt,0
agor trist ter aproveit últ dia prai,0
preguiç quer começ ver um víde youtub,0
to tão péss sei cert pq,0
mo vai trabalh doming tô trist,0
acab perd 1000 moed assim toa 8 ball pool sint hoj vai ser dia favor ’ c,0
qnd aperceb q falt pouc tmp pa comec escol,0
diss tom cuid pra deix us vc q saib faz pq tbm troux hausbaushajsh tbm q ver q esper outr vez problem pod ta expect ♡ gal escrot socorr q filosof meud,0
to trist q n vou show wm pq dua prov outr dia,0
ah machuc tant,0
mandemm text fof,0
porqu engat copajulhoexp,0
esper tav rol pap ced aqu pert cas tão solt roj,0
exist fals,0
eh pq vc ode ne,0
pi ped pão queij acab,0
ai moz pesso otár est aí p menin voc ti amu,0
just tud apag sonh forç nao apag dai qnd acord panic un horr,0
aguent chor motiv idiot sempr vid tá cao,0
gat vi envenen tô bem trist tbm,0
trist pref ter fom,0
hom perfeit mund,0
flameng mat campeonat import pra mim,0
hom vid junt ame dá metad ninguém capaz super ser human bem faz pesso favorit mund amo daqu fim,0
tô car tod regaç ia,0
mt trist mac ter morr car tant gent morr problem psicológ devast,0
obrig amig piedad,0
deid perd,0
quer vc onlin qso aqu tbm vai ta mto tardeeeeee ja ai ne,0
ah vou sei lá prefir show artist band agr confirm gost scorpiom,0
car aind to pens menin perd namor so imagin perd algu ama doi imagin perd,0
saudad japa q ta dand dia,0
fras espelh verdad mund enquant viv conquist univers dvd sum,0
ahh consegu cheg temp,0
tô lind coraçã cort kkkkkkk vacil demal,0
hoj dia tão ruim ped alguém envi fot luc anim tô bob yukh muit sort ser utt obrig verdad tô grat,0
ai gent pod sint am daqu,0
bro cart bro,0
der pud ir,0
ah tá acontec,0
algu ai premi pod emprest quer ver jog,0
caralh man merd rip,0
quer cois poss ter,0
ninguém cham pra tom açaí,0
tão estranh vez quer fic so temp quer atenç alguém,0
saudad colec gib turm monic,0
quer ach víde toc i wann know ukulel encontr lug nenhum,0
vai mo gal legal p moby amanh nao vou,0
ah man mw dói tant lembr quas conhec masc deu tav ingress tav faz lembranc tio invent tant merd pra mãe deix,0
nao taekook pra segu,0
to maraton 1million to tão quer demal faz part 1m man incr quer ser incr dess jeit to t r i s t,0
ai quer alguém pra pape comig noit tod,0
ai amor tô med sair lá mão vaz,0
apaixon es head vermelh n ach icon vermelh cnc thelatinartist pca,0
rick wright incr merec mt,0
acab tripl h mal ter começ esper q hyun edawn faç dupl sig tmbm carr sol,0
naoo sab q haahh,0
amo fot,0
tô amo,0
olh presid fof deix eleg gent declar dess rei nord ciro12,0
amo demal,0
trist poi viv valoriz,0
,0
tô vend tant gent vend cois pra ir show day6 quer pod compr pra ajud vc mpn btsarmy bt,0
vai merd ok,0
sei lá quer perd mãe mim univers preg peç,0
verdad gal sulflu tá perd,0
sim dor coraçã tom esquec dar tud pra ver álbum nov 3rach próx álbum ski imagin man iri domin mund tod,0
pai pq abandon,0
amo tant dem quer receb notíc sint muit falt,0
cr ach melhor pesso conhec incr melhor conselh saudad mulh,0
quer ver tay,0
enta ne,0
choc mac mill falec,0
tud tão difícil,0
apoi candidat q decl odi quilombol mulh homossex diz band bom band mort q fuzil oposiça alem faz outr inumer discurs tip palavr pra tod odi trist,0
cont sim1 ai amig quer ter ido hoj bem complic amanh chov vou to implor pra deu mand chuv 11 hor noit,0
conheç séri,0
lazzaaa vontad deu kkk,0
2 mes tud acontec difícil decid fic feliz fic bem fic trist consider frustr,0
bom diaa acord resfri gargant tod ferr,0
diss ment pod faz alguém feliz verdad fras q vc identif assim q ouv músic,0
gur bom gnt sab,0
pse diss q fic legal 1000 inseg,0
vc faz qnd sonh c amorzin td noit lembr q mor mesm cidad q vc,0
odei ouv músic lembr alguém,0
ai gent med,0
joã séri carol trat começ namor tbm vou ent começ namor log quer est casal gal pox n realiz sonh,0
amo bem,0
quer volt fest dorm 24h bebê,0
fic pens ness pass dar vid fic pens tud vou deix aqu,0
dá pra ped pro faz promoç dess ifood rio func pedaç barr zon sul,0
am,0
trist q cheg cas vi vitór tav lá vi,0
voss personal combin ui q assunt esquec nc vidaaaa,0
ach final ano pass,0
mt vontad alert menin fic namor sab q namor,0
mai desculp nik,0
gost sovel,0
2 xtud 1 batat aaa,0
mig que sab safad q rol aqu morsl pq caralh q mor long disgraçaaaa tão lind,0
pen deix pai mor so,0
ai gost vc nao sei vc nao perd pacienc comig gent ter opinio mto diverg enfim keep shining,0
pitic,0
amo amo amo amo amo,0
so quer ter dinh pra pod compr aahhh ta lind scrr dev ser car preç rim merc negr,0
abr ai trein abert terçaf quer tant ir,0
únic cois quer mund dia int amig pod desabaf culp,0
pox louil fizzy fum man ach tav tent par,0
vou baix vão rir piqu,0
roup cabel nao aguent lind lind príncip verdad,0
pod bot castig assim tak poss vou mord braç gt,0
sim tod tip pesso discurs poss ating mim volt,0
tod sofr,0
horr sent,0
quer tir opç exib statu zap,0
seman direit compr ócul quebr kkkkkkkkkkkkkkk rind pra chor,0
quer nam específ,0
to tão trist ter rid situ jos ñ noç q ia fic trist,0
ahor seri chaeyeon,0
ai amig poss tá tod mund cas agor,0
aind tô trist pq vou mãe pq coloc mund pra ir show alf fic trist,0
vou academ so hoj,0
verdad desped pes trein pod ser outr ra,0
aaaaaaaa preguiç faz taref,0
qual est brasil conhec rs rj mg rn infeliz,0
ah ent cham pra com ok pq filh nao pod social amig acab vid ent,0
chor horr pô séri,0
tá fic tão desconfort and ônibu ultim to pass mto mal,0
aí fud n bot fé q q ir tramp,0
tav empolg pra faz brig esquec hoj doming merc tá fech agor,0
namor termin cmg,0
tô trist raf faz 2 ano jog fut caus joelh tbm talv jog aaaa tent faz fisiooo ajud pouc,0
tô trist vou ver wendell sáb b dia,0
pen celul deix,0
pq q n poss ir p escol quart,0
amo tant ilumin dia form inexplic mund inte,0
ajud cheg 2k pfv,0
ô bem cê acalm obrig forç est comig,0
amo demal cert pesso quer pod surt agor,0
fic trist hug,0
ai car brab demal,0
tô tend reaç bem tranquil luiz tá chor desd ont vid profiss tud acredit base queim tá total rum part coraçã demal,0
poi pi,0
nunc vão ter corag sair friendzon,0
tou desist comunic c pesso vc ignor p crlh,0
quil volt cmg,0
rt mus nacion fic complet destru após incêndi fot g1ri,0
ba man val tent ensin nao manj msm,0
to ind mig fic p próx dai gent combin melhor dá cert,0
menin trist dess mund amo menin demal,0
maravilh caralh quer rebaix,0
tambemmmm volt log,0
adorot lt3 ya sei diss,0
tou saudad gio camyll béc,0
am aqu precis alg amot esper sint melhor rapid,0
provoc lol tav brinc,0
jog quer ganh hahah,0
jungo fez liv,0
fal nen pesso am aqu,0
quer ter sobrancelh bonit,0
sonh full oss,0
quer pass dia dorm consig,0
quer ser,0
sei sent sdd,0
sent falt alguém agor pap tod dia,0
voz ind,0
ai ep deix tão trist luc,0
vontad troc tod lantern carr frent tão tud embaç,0
pod rir vontad,0
aaaah ver tard dic,0
quer dorm pen aul tard todaaaaaaaaaaa,0
vc esquec col,0
sent falt alguém agor sint muit saudad,0
tão chat vc decepc mãe falt inter escol culp ão tô aí pra nad,0
quer com bolach,0
fiz twitt gent devovl sit,0
to aqu ness sal trist sent falt mto estranh col lariss,0
saudad to bich,0
tão fof amo tant tant tant,0
celul vai descarreg pai tranc port quart junt carreg,0
sei fod,0
tant preguiç termin ler au kfkkkkkkmkj,0
tant saudad abraç dess mulh cad manau,0
salnorab equip aind jog baix dia ai segund turn,0
hoj tá send bom dia fortnit,0
misericórd haiahahah poss manhã tard tá ind van,0
vou fic torc famíl doc j obrig che vai demor pra tud fic bem,0
dev ter sid adolesc soci agr n sei jov flert faç map astr p crush so,0
quer umx army maceió planej ir show,0
i lov you sarangha amo demal am vid tod,0
