id;tweet_text;tweet_date;sentiment;query_used
1026775676320460805;Facebook tá lotado, me excluam, sou a favor do Lula presidente :) 💕;Tue Aug 07 10:22:52 +0000 2018;1;lula :)
1026776110753828864;@backfireboy Tá. Bastante. A gnt só tem q ter consciência em quem não votar. Procurar votar em quem não quer tirar direito nenhum da gnt :))));Tue Aug 07 10:24:36 +0000 2018;1;votar :)
1026777991089664001;Bom dia Pessoa de #Sucesso. Você já ouviu a frase “vamos saber do que você é feito agora”? Pois é, essa frase quer saber como você é, como reage nas circunstâncias, o quanto é resiliente.… https://t.co/Fvae4XuVn3;Tue Aug 07 10:32:04 +0000 2018;1;#sucesso
1026779618815209472;@LopescVini não parei pra verificar se ele disse isso mesmo mas estão dizendo q o bolsonaro eh contra :);Tue Aug 07 10:38:32 +0000 2018;1;bolsonaro :)
1026779919798476801;Se você pudesse trocar sua vida com qualquer celebridade por um dia, quem seria e o que você faria? — Com o Temer e me mataria :) https://t.co/Ruovz95Lgh;Tue Aug 07 10:39:44 +0000 2018;1;temer :)
1026782474234482690;Esta manhã o @alvaromcardoso arrecadou nova medalha de bronze nos 400m costas nos #gaygames @paris2018. Muitos parabéns! #orgulho #bjwhf #natacao https://t.co/GDFQdbmKRR https://t.co/sh9TsHsMaQ;Tue Aug 07 10:49:53 +0000 2018;1;#orgulho
1026783233491398657;“Não perca tempo mentalizando o tamanho da escada, suba o 1º degrau e saberá que é capaz!” M.L. Pontes . #nutriçaoesportiva #menteblindada #fitnessmother #lifestyle #fitness #fitnessgirl #fitnessmother #sucesso... https://t.co/30an5fBehH;Tue Aug 07 10:52:54 +0000 2018;1;#sucesso
1026783642998255616;Lula Haddad e Manu.. para o Brasil ficar Tri Feliz.. :) :) :);Tue Aug 07 10:54:31 +0000 2018;1;lula :)
1026785155233378304;#Orgulho Surfista potiguar se classifica para mundial e lidera ranking sub 16 https://t.co/4aq6FYW8be;Tue Aug 07 11:00:32 +0000 2018;1;#orgulho
1026795906295910400;Bom dia vencedores! Seu dia será feito do que você faz com as coisas que acontecem com você e não do que acontece de fato! #sucesso #vendas #marketingdigital #coach #coaching #sejafoda;Tue Aug 07 11:43:15 +0000 2018;1;#sucesso
1026795915691143168;Meu #Orgulho 😍🎀 Minha Mini Professora ❤ https://t.co/XpsrBRxt4K;Tue Aug 07 11:43:17 +0000 2018;1;#orgulho
1026797007787253760;Ala usano o apelido q eu coloquei #orgulho @_zoinhojulia;Tue Aug 07 11:47:38 +0000 2018;1;#orgulho
1026797129107431424;Esperança sempre :) Lula Haddad e Manu #lulaLivre https://t.co/tEXvQCBEkL;Tue Aug 07 11:48:07 +0000 2018;1;lula :)
1026798322223394816;Para quem tava embasbacado com a jovialidade e garra da presidenta da Croácia durante a Copa do Mundo já tem opção de voto parecido aqui no Brasil escolhendo a @ManuelaDavila de vice :) ou daí pro Brasil o critério não vale?;Tue Aug 07 11:52:51 +0000 2018;1;@manueladavila :)
1026799064548089857;"@LuisoBranco achas mesmo que foi isso? eu acho que a equipa do marketing do LULA não é boba. &lt;3 mas só acho. :D";Tue Aug 07 11:55:48 +0000 2018;1;lula :)
1026800111756570624;Graças a Deus, mais um dia juntinhos na Gazeta FM! #campeã #bomdia #sucesso #tátodomundoligadonagazeta em Gazeta FM https://t.co/TR9WZ7SzuR;Tue Aug 07 11:59:58 +0000 2018;1;#sucesso
1026801816892141569;Use sem moderação. ✌️ . #alencaroliveira #institutoalencaroliveira #instituto360graus #liderança #empreendedorismo #liderançafeminina #sucesso #motivação #coaching #geracaodevalor… https://t.co/jK7ymsdTsz;Tue Aug 07 12:06:44 +0000 2018;1;#sucesso
1026802387284094976;@Anb_Li nao é a proposta dele pro palácio do planalto? :D;Tue Aug 07 12:09:00 +0000 2018;1;planalto :)
1026802525750652928;"""Quem já passou por essa vida e não viveu, pode ser mais, mas sabe menos do que eu, porque a vida só se dá pra quem se deu, pra quem amou, pra quem chorou, pra quem sofreu"" (Vinícius de Moraes) ... #pensenisso #sucesso #61";Tue Aug 07 12:09:33 +0000 2018;1;#sucesso
1026802709205319681;Se o assunto é #monitoramento de redes, os KPIs podem ajudar você a entender e mensurar o #sucesso ou #fracasso da sua rede... https://t.co/thlWupmcY8 https://t.co/iVAaBK6oPI;Tue Aug 07 12:10:17 +0000 2018;1;#sucesso
1026803149087096832;@coalacroata migo foi a 1a coisa q pensei qdo ele veio com a proposta do palacio do planalto :D :D :D;Tue Aug 07 12:12:02 +0000 2018;1;planalto :)
1026803623051718656;Sejam bem-vindos a melhor feirinha do Brasil! Com muita variedade e preço baixo, e lógico, com muita moda! #sucesso #live #compras #atacado #varejo #brás #feirinhadaconcórdia 📱(11) 92005-6487 (WhatsApp) ☎(11) 4200-2101 (Telefone) https://t.co/baymlv2WF0;Tue Aug 07 12:13:55 +0000 2018;1;#sucesso
1026804331687948288;@rafaelromann @dconline Fake news é falar em um programa ao vivo que um advogado era de uma milícia armada da esquerda na época da ditadura... Mourão falou isso sim, porém o contexto completo você só entende lendo a matéria :);Tue Aug 07 12:16:44 +0000 2018;1;fake news :)
1026804349207552000;@Darth_Jordan No caso, o discurso é dos teus candidatos. Um denunciado no STF por racismo. O outro, aparentemente a caminho de responder pela mesma coisa. Não culpe os outros pelo vacilo dos teus. :);Tue Aug 07 12:16:48 +0000 2018;1;candidatos :)
1026804716993490945;"@rbamondes @nildaalcarinque ok. Entao pelo menos nao há o ranco/preconceito estilo ""nossa bandeira jamais será vermelha"" nem o ""burgues tem td q morrer"" :D Eu nao acho patéticos Boulos, Haddad, Ciro, Alckmin (se concordo ou discordo deles é outra coisa, mas nao acho patéticos nem vazios de propostas)";Tue Aug 07 12:18:16 +0000 2018;1;alckmin :)
1026806106687979520;Governo decidiu passar a coordenação do combate ao fogo de Monchique para LISBOA! O Fogo que se cuide , Lisboa não perdoa :);Tue Aug 07 12:23:47 +0000 2018;1;governo :)
1026808606933610496;"Vencedores são simplesmente ex-perdedores que ficaram ""loucos da vida"". Casaram-se do fracasso e decidiram vencer! #LiberdadeFinanceira #Sucesso #impreender… https://t.co/XV519hxgru";Tue Aug 07 12:33:43 +0000 2018;1;#sucesso
1026808792200228865;Lembre-se: . ...Quanto mais se esmaga uma flor, mais ela libera seu perfume... . Um excelente dia cheio de SUCESSO. . #goodmorning #bomdia #sucesso #flowers #deejay #dj #lgbt #lgbti #gay… https://t.co/9LGN83bsZL;Tue Aug 07 12:34:27 +0000 2018;1;#sucesso
1026808866837811201;Crie sua loja virtual, faça um teste gratuito: https://t.co/q5hXuO53gs #rápidastore #lojavirtual #ecommerce #vendasonline #criesuapropriahistoria #marketing #sucesso #foco #oportunidades #empreender #inspiracao #networking #empreendedor #negocioonline #empreendedorismo https://t.co/vpl3zlmm1b;Tue Aug 07 12:34:45 +0000 2018;1;#sucesso
1026808932814209025;@cynaramenezes Acho que o Ciro ta de boa do lado de quem produz e trabalha. :D Essa esquerda que serve de cavalo de carga pro Lula? Que esquerdona heim PASSO. Grato.;Tue Aug 07 12:35:01 +0000 2018;1;ciro :)
1026809204789653504;@mundo_producoes via instagram. Aquela parceria de sucesso! @RoupaNova feat @MaiteOficial Orgulhosos de ser parte deste lindo projeto! #Embreve #RoupaNovaFeatMaitePerroni #Single #videoClipe #sucesso #mundoentertainment https://t.co/oaYbPLeI7v https://t.co/woD0yCTscA;Tue Aug 07 12:36:06 +0000 2018;1;#sucesso
1026809410067341317;Que #ORGULHO desta filhota💙 https://t.co/QPffk5GLgs;Tue Aug 07 12:36:55 +0000 2018;1;#orgulho
1026810223493869569;Aí sim! O neto.furtado.507 🌟 foi muito bem na sua primeira aula de Cross Training! Obrigada eduardomarques44 (bodylifebc) pela parceria que já é #sucesso… https://t.co/yjEXMK6Cdo;Tue Aug 07 12:40:09 +0000 2018;1;#sucesso
1026812533934645255;Mesmo com projetos a realizar🎯 , precisamos respirar e ter calma para evitar que a ansiedade tumultue nosso ambiente.😉 , Mais um mês de conquistas acontecendo. Bora!👊. . . #empreender #sucesso #motivacao #crescimento #motivação #aprendizado #mentalid…https://t.co/WdoIa1Kz4s;Tue Aug 07 12:49:20 +0000 2018;1;#sucesso
1026813203542691840;@ALuizCosta Mas acho que essa moda de tonar o candidato mais palatável através do vice começou com o Lula. Se não me engano, antes dele, não tinha muito isso não. Inclusive, se investia em pessoas quase invisíveis. Tipo o Marco Maciel, que de lado era realmente invisível. :-);Tue Aug 07 12:51:59 +0000 2018;1;lula :)
1026815333938745344;"Da-lhe muro!!! 🤗😜 Quem falava da ação ""Trump"" (direita) deve estar mordendo a língua agora... e olha que a esquerda é situação no Brasil ! 🤫🤫🤫👋😉 Bolsonaro ainda nem entrou... :D https://t.co/yYFxhyvclG";Tue Aug 07 13:00:27 +0000 2018;1;bolsonaro :)
1026816172795338752;@pabllovittar eu bem acreditei que vc poderia ser vice do @LulaOficial votaria em vc mil vezes :);Tue Aug 07 13:03:47 +0000 2018;1;@lulaoficial :)
1026816948724817920;No último fim de semana nossas salas de aulas em todo o Brasil estavam cheias de alunos buscando o #sucesso profissional através da #PósGraduação do #INBEC. Destacamos o novos especialistas nas cidades de Salvador e Recife. Faça como eles, #JunteSeAosMelhores https://t.co/PL3mW9J3Ub;Tue Aug 07 13:06:52 +0000 2018;1;#sucesso
1026817761857679360;Olha a menina linda que daqui a pouco falará aos vereadores sobre tolerância e preconceito, no arremate da creche arco íris @nic_men #malulinda #orgulho #futurosalvo https://t.co/N3vxcdyp6e;Tue Aug 07 13:10:06 +0000 2018;1;#orgulho
1026817952245579776;Editora Abril é comunista. Essa é nova. :D;Tue Aug 07 13:10:51 +0000 2018;1;comunista :)
1026818279246053383;@Matknav eita, muito obrigada! Vou ver como funciona direitinho e tentar me programar, pois fica meio longe pra mim hahaha mas falta mais de 1 mês pro congresso ainda, da tempo eu desenrolar :D Valeu messssssssssmo! (e minha irmã cursa arquitetura, vou mostrar pra ela tbm);Tue Aug 07 13:12:09 +0000 2018;1;congresso :)
1026818796785414145;@souza_maurilio @LulaOficial @Haddad_Fernando @ManuelaDavila @pimentelminas @jomoraes @dilmabr @RogerioCorreia_ @zitovieira Se eu votasse em MG, não seria muito diferente :);Tue Aug 07 13:14:13 +0000 2018;1;@haddad_fernando :)
1026821506964353025;Usando a fé e sendo obediente A palavra de Deus, tenho direito junto ao Pai para reivindicar sua prosperidade. #fé #obediência #sucesso https://t.co/Adn7b55mQa;Tue Aug 07 13:24:59 +0000 2018;1;#sucesso
1026823344975429632;Na Semana dedicada aos#Pais #Orgulho grande em seu filho Sr. Tarcísio 😍 Muitas #Bençãos e #graças ao senhor Te Amo Pai!! https://t.co/QT4Z2dBwFE;Tue Aug 07 13:32:17 +0000 2018;1;#orgulho
1026823604636463104;Os #EuropeanChampionships2018 encerram com mais uma medalha para Portugal! @roliveira57 conseguiu a medalha de prata na prova de eliminação, perdendo apenas para o favorito anfitrião. Muitos parabéns, Rui, @IvOliveira96 e @tatamartins99 pelas vossas prestações em pista. #Orgulho https://t.co/FSGdTrOkbF;Tue Aug 07 13:33:19 +0000 2018;1;#orgulho
1026823880147644417;"😎👌#orgulho da ""minha""-Trata-me Por Tu ....com tão pouco se faz a diferença!!! No fucking comment 👏👏💪💪 https://t.co/3JBYbSFrNo";Tue Aug 07 13:34:25 +0000 2018;1;#orgulho
1026825236015132672;@gilbertoscholze Não que o Ciro não seja uma boa opção. Mas pelo cenário político, se vc n quer o Alckmin e Bozo no segundo turno, o voto no Haddad é a melhor estratégia. :);Tue Aug 07 13:39:48 +0000 2018;1;alckmin :)
1026825355808649216;A última sexta-feira, foi top. Com o super show do #LenilsonNunes na praça de alimentação do @guedesshopping. Próximo dia 10, a animação fica por conta dos #TheBrothers. Não fique de fora. Você é nosso convidado. 🎼🎼🎼 #sextatop #sucesso #patos #musica #finaldesemana #top;Tue Aug 07 13:40:16 +0000 2018;1;#sucesso
1026826922112770049;To solteiro, vai dar merda, desço com o copão juntinho com ela 😍🎶🎶 #Sucesso https://t.co/zBGMfsdWkh;Tue Aug 07 13:46:30 +0000 2018;1;#sucesso
1026827840183066624;"""Se quer ser bom, esteja entre os melhores."" #FANESE #MELHORDOESTADO #DIREITO #SUCESSO https://t.co/ChuDdTsKEO";Tue Aug 07 13:50:09 +0000 2018;1;#sucesso
1026827930549268480;@laraleagui Hehehe :) fazer o quê? O vampirão tava fazendo um bom governo até ter sido sabotado pela extrema esquerda e a direita xucra... Ele recuperou a economia destruída no governo Dilma, e até onde pode fez reformas importantes..;Tue Aug 07 13:50:30 +0000 2018;1;governo :)
1026828602850123777;@Haddad_Fernando Precisar é uma coisa. Espero que se você seja eleito aplique o que está dizendo, caro amigo! :);Tue Aug 07 13:53:11 +0000 2018;1;@haddad_fernando :)
1026829065100124187;@tmonteiroalves eu adoraria, mas precisaríamos de mais de um candidato :P;Tue Aug 07 13:55:01 +0000 2018;1;candidato :)
1026831303419863040;10 anos. 1 década. 3.650 dias de #alegrias #risadas #Amor #conquistas #dores #Choros #Superaçoes #Sucesso Parabéns filho. Saúde, paz e, principalmente, bênçãos de Deus. Que Nossa… https://t.co/yIJ9sHFQSN;Tue Aug 07 14:03:54 +0000 2018;1;#sucesso
1026831778902945793;Você sabe como alcançar o sucesso? Tudo parte do seu pensamento de vencer! #sucesso #pensamentos #mindset #ideia #tentarateconseguir #forçadevontade em Rio de Janeiro, Rio de Janeiro https://t.co/1IeudPjRFW;Tue Aug 07 14:05:48 +0000 2018;1;#sucesso
1026832980214525952;#Orgulho: Essa palavra é muito antiga! No princípio a mesma já existia. O orgulho foi construído com à complexidade que os seres humanos criou dentro de si, quando escolheu viver as suas próprias vontades e concupiscência.;Tue Aug 07 14:10:34 +0000 2018;1;#orgulho
1026833080466722816;Novo Lançamento da Amway, a Glister Escova de Dentes. Faça seu pedido através do WhatsApp (48) 99618-1261. Quer ganhar dinheiro revendendo este produto? Entre em contato e solicite mais informações. #amway #amwaydobrasil #glister #vendadireta #vendasdiretas #sucesso #empreender https://t.co/brg8Ka3w4l;Tue Aug 07 14:10:58 +0000 2018;1;#sucesso
1026833482025197568;Evento de lançamento do Turismo Francês. André Raynaud dá entrevista para Turismo Etc e Brasilturis. #turismo #AssessoriadeImprensa #evento #sucesso https://t.co/9YVavRJbX4;Tue Aug 07 14:12:34 +0000 2018;1;#sucesso
1026833876780572672;O sucesso é uma consequência e não um objetivo. Gustave Flaubert #PensamentoDoDia #FraseDoDia #Sucesso #Objetivo #SmartDS #ComunicaçãoComInteligência https://t.co/MFad5DCziv;Tue Aug 07 14:14:08 +0000 2018;1;#sucesso
1026836949674405889;@LulaOficial Tão lindo ver vocês se referindo ao ex-presidente como se ele fosse um candidato como os demais, tipo: livre, como se ele não estivesse preso... :);Tue Aug 07 14:26:21 +0000 2018;1;@lulaoficial :)
1026838574447185921;Pronto! Com essa chapa acabava com os problemas do Brasil! Todos os idiotas do país iam votar neles, e o pessoal que ainda consegue pensar com calma ia ter tempo pra ir embora do país pra ver o circo pegar fogo de longe :) Perfeito! https://t.co/u2R3G8I6al;Tue Aug 07 14:32:48 +0000 2018;1;votar :)
1026840719057715202;"|•| O verdadeiro #SUCESSO no Trabalho e o #TERRIVEL_FRACASSO no Amor; Provem das ACÕES Tomadas RACIONALMENTE no Trabalho e EMOCIONALMENTE em casa |•| — Meditando";Tue Aug 07 14:41:19 +0000 2018;1;#sucesso
1026844240947621889;Como abrir uma franquia https://t.co/L12PpxEfTH #Empreendedorismo #Negocios #Startup #Sucesso #Octanage;Tue Aug 07 14:55:19 +0000 2018;1;#sucesso
1026844243522973696;Alta gastronomia com tradição familiar https://t.co/omHRYdQveR #Empreendedorismo #Negocios #Startup #Sucesso #Octanage;Tue Aug 07 14:55:20 +0000 2018;1;#sucesso
1026844594531647489;Vale uma significativa reflexão, uma importante tomada de decisão e uma necessária ação. #vida #felicidade #sucesso https://t.co/aNVH3yPysC;Tue Aug 07 14:56:43 +0000 2018;1;#sucesso
1026844835905527809;@naoseicriarnick HAAHHA tragicômico, eu diria! Depois de sofrer muito na semana passada ouvindo pra analisar, decidi que apesar de trágico, é melhor encarar sorrindo pra não surtar durante as eleições AHAHHAA é pela nossa saúde mental :p;Tue Aug 07 14:57:41 +0000 2018;1;eleicoes :)
1026845684090191873;😉A ambição leva qualquer pessoa para frente. Sem ela, você fica estagnado e cai na zona de conforto. No entanto, não confunda ambição com conquistar tudo a qualquer custo. Para alcançar seus objetivos, siga sempre o caminho da ética. #sucesso #negócios #villeTarget #empreender https://t.co/LM8HbKcuBB;Tue Aug 07 15:01:03 +0000 2018;1;#sucesso
1026845922867781633;Segue hoje o artigo sobre o tema Mapeamento de Competências e Coaching do Elias de Paula , Professor-Executivo do @idceonline #MapeamentodeCompetencias #Coaching #idce #executivos #mba #sucesso https://t.co/SjrPoBG9el;Tue Aug 07 15:02:00 +0000 2018;1;#sucesso
1026846993807757312;😉A ambição leva qualquer pessoa para frente. Sem ela, você fica estagnado e cai na zona de conforto. No entanto, não confunda ambição com conquistar tudo a qualquer custo. Para alcançar seus objetivos, siga sempre o caminho da ética. #sucesso #negócios #villeImob #empreender https://t.co/YvElvED70u;Tue Aug 07 15:06:15 +0000 2018;1;#sucesso
1026847187161030657;Dia de tomar vacina pra alergia é sempre um bom dia :))));Tue Aug 07 15:07:01 +0000 2018;1;Marina :)
1026847530401902592;eu nao expresso minha opinião politica publicamente Matheus. Publicamente eu bato em todo mundo. :P https://t.co/p56VegguQ2;Tue Aug 07 15:08:23 +0000 2018;1;politica :)
1026847787147829249;"MOMENTO REFLEXÃO. Nosso sucesso cristão, não dependem das coisas que diariamente fazemos, más; da ordem em que elas estão sendo feitas. #liker #fé #sucesso #bomdia #amigos #cristo #jesus… https://t.co/uiKeSbVrR5";Tue Aug 07 15:09:25 +0000 2018;1;#sucesso
1026848186852433920;Quer saber mais? #afmpsicologia #psicologia #psicoterapia #psicologo #ansiedade #depressão #tept #stress #estresse #burnout #sindromedopanico #bullying #tdah #impulsividade #atenção #saudemental #humor #bemestar #sucesso #produtividade #criatividade #carreira #trabalho https://t.co/S3VMnoN1iU;Tue Aug 07 15:11:00 +0000 2018;1;#sucesso
1026848703959715840;@MarkosOliveira @Haddad_Fernando @ManuelaDavila Adorei, Marlos! Vamos torcer para conseguir :);Tue Aug 07 15:13:03 +0000 2018;1;@haddad_fernando :)
1026849203631411206;Mesmo com projetos a realizar🎯 , precisamos respirar e ter calma para evitar que a ansiedade tumultue nosso ambiente.😉 , Mais um mês de conquistas acontecendo. Bora!👊. . . #empreender #sucesso #motivacao #crescimento #motivação #aprendizado #mentalidade #mindset #ericammatos https://t.co/d37TXx3kkV;Tue Aug 07 15:15:02 +0000 2018;1;#sucesso
1026850028428644352;@silva_sulivan @roxmo Isso é o que estou falando do Estado ser maior que o cidadão. Viés ideológico. No caso do Bolsonaro, só vejo problema para os esquerdopatas. :);Tue Aug 07 15:18:19 +0000 2018;1;bolsonaro :)
1026850503815254016;@ReginaSousa_01 @PTnoSenado É nas empresas privadas que a maioria das pessoas trabalham, as mesmas que geralmente se expandem e geram novos empregos, as mesmas que admitem seus colaboradores por seu mérito, sem indicação política e etc. Vá pára a rua sozinha! :);Tue Aug 07 15:20:12 +0000 2018;1;politica :)
1026851475702599681;@Elolima17 @Seneguini @AnnaMarca @ProfFerCarvalho @Ricamconsult aparece a foto do candidato na urna :);Tue Aug 07 15:24:04 +0000 2018;1;candidato :)
1026853235007647744;Para os racistas de plantão votantes do Bozonaro, é um reforço a mais para votar nele :) https://t.co/ef4raG2Nwv;Tue Aug 07 15:31:03 +0000 2018;1;votar :)
1026853443389018122;Estudantes ganham medalha de prata em Olimpíada de Física na China #orgulho destes garotos #Brasil #Educação #Física #Physics https://t.co/k1o63VIekh;Tue Aug 07 15:31:53 +0000 2018;1;#orgulho
1026853887557267458;Não há valor no mundo que custe a sua paz. . . . . . . . #sucesso #alegria #bomdia #motivacao #foco https://t.co/hONivdply9;Tue Aug 07 15:33:39 +0000 2018;1;#sucesso
1026854169976758274;@nogueirajns @ificouldlourry @janecristinaaqu @oniknowles hoje em dia se a gente pode votar, expressar nossa opinião e falar merda de um movimento que levou educação às mulheres, direito de voto, educação sexual e melhores condições de vida é porque mulheres lutaram no passado levantando bandeiras feministas e igualitárias :);Tue Aug 07 15:34:46 +0000 2018;1;votar :)
1026854332195594242;@queelmenezes @Haddad_Fernando @ManuelaDavila Ah, que isso. De boas, é um prazer ajudar. :);Tue Aug 07 15:35:25 +0000 2018;1;@haddad_fernando :)
1026855703334604801;@elaine_bm @jairbolsonaro só não pode ir votar com ela em? :D se não nem te deixam votar. ^^ isso vale para qualquer candidato.;Tue Aug 07 15:40:52 +0000 2018;1;@jairbolsonaro :)
1026856523832745989;oRgulhe-Se de VC! #discodramma #pop #dance #EDM #retroPop #Musica #synth #synthPOP #independente #electronic #LGBT #gay #Pride⁠⁠⁠ #liberdade #Disco #acid #Fashion #discoteca #SP #TercaDetremuraSDV #orgulho #arte #love #amor #design #moda #art #amour https://t.co/X8PPz6HQuI https://t.co/3j9b33yJm8;Tue Aug 07 15:44:08 +0000 2018;1;#orgulho
1026857657804775424;#acesse e curta a página no #facebook #Educação, #notícias, #Education, #news , lectures, professional contacts. Vá na Bienal e vamos conversar sobre a Sociedade e a Tecnologia, te espero lá! #networking #sucesso #conexão @bienaldolivrosp https://t.co/2LkHXldnaI;Tue Aug 07 15:48:38 +0000 2018;1;#sucesso
1026860708204568576;@Gouveia É normal! os funcionários forram acorrer ajudar no combate ao incêndio florestal. Mas o governo já reforçou com 8 elementos da GNR :D;Tue Aug 07 16:00:45 +0000 2018;1;governo :)
1026861879073927169;Linda Mileide em ensaio fotográfico para loja cearense @dmeta, ela está com tudo! #mileidemihaile #fortaleza #ensaiofotografico #lookstyle #tendência #sucesso #dmetal https://t.co/IM93hJtZGt;Tue Aug 07 16:05:24 +0000 2018;1;#sucesso
1026862098800881665;@ManuelaDavila @Haddad_Fernando isso aí... submissa, como o seu dono Lula quer :);Tue Aug 07 16:06:17 +0000 2018;1;lula :)
1026863763381800960;@esuplicy @Haddad_Fernando @ManuelaDavila obrigada, consegui :);Tue Aug 07 16:12:54 +0000 2018;1;@haddad_fernando :)
1026865486577983489;after ta crescendo demais e nem começou adivulgação direito ainda....: #ciumes #orgulho;Tue Aug 07 16:19:44 +0000 2018;1;#orgulho
1026866097256050688;@hugofelixv #orgulho. Me ensina francês? 😅;Tue Aug 07 16:22:10 +0000 2018;1;#orgulho
1026867974509084672;@jessedu1 @bramasole1000 @AnaPaulaVolei @thelhippe @ManuelaDavila Achei engraçadíssimo :) esquerda merece no mínimo nosso deboche.;Tue Aug 07 16:29:38 +0000 2018;1;@manueladavila :)
1026868257838559233;melhor que bolsonaro :D https://t.co/d4MgikiVQJ;Tue Aug 07 16:30:45 +0000 2018;1;bolsonaro :)
1026868494892118016;#xote #forró #xaxado #quadrilha #arraiá #eletroacúztico #praiadobarbudo #caminhodecasa #sucesso em Rua, Visconde De Sepetiba Coqueiral Araruama https://t.co/IBcTvpM8nK;Tue Aug 07 16:31:42 +0000 2018;1;#sucesso
1026868943867314177;Corrigindo uma injustiça: @ManuelaDavila não é poste... é vice-poste! :) https://t.co/ujLS1oeafa;Tue Aug 07 16:33:29 +0000 2018;1;@manueladavila :)
1026873135994478594;Se você pudesse trocar sua vida com qualquer celebridade por um dia, quem seria e o que você faria? — Pablo Vittar, seria vice do lula. :) https://t.co/OrGVnLyglr;Tue Aug 07 16:50:08 +0000 2018;1;lula :)
1026876212231196673;eu acho que a manu vai ser uma vice bem melhor que o temer, se pá. :D;Tue Aug 07 17:02:22 +0000 2018;1;temer :)
1026876492360372226;Olha Aí, mais uma pro repertório do #ReidoBatidão @gilbalaoficial1 🎤🔊 #Aguardem #Sucesso #GilBala #BatidãoRomântico https://t.co/NVkYJrXcwz;Tue Aug 07 17:03:28 +0000 2018;1;#sucesso
1026876885865836544;Abertura e confecção de chave codificada gm celta 2012. #gm #gmcelta #celtaclube #chevrolet #araruama #chaveiroararuama #machaveiroferragens #gratidão #obrigadodeus #sucesso em M A… https://t.co/gp4NqaSR7Q;Tue Aug 07 17:05:02 +0000 2018;1;#sucesso
1026877995900956672;Visita especial da nadadora Rayssa Rodrigues, apoiada pela #SOGIL desde 2013, com seu quadro de quase 200 medalhas! 🥇🥽🏊‍♀️ #Orgulho #Campeã #DeGravataí #ApoioSOGIL 😍 https://t.co/5ysL03FnYr;Tue Aug 07 17:09:27 +0000 2018;1;#orgulho
1026878569107152907;Minha professorinha mais melhor de boa #Orgulho #MáximoRespeito https://t.co/w1nhOczZwk;Tue Aug 07 17:11:44 +0000 2018;1;#orgulho
1026879577963069441;Muito bacana esse episódio do @chutandoaescada. Segundo episódio que escutei desse podcast e gostei. :) Chute 063 - Venezuela, México, Nicarágua e política internacional na América Latina from Chutando a Escada on @CastBox_FM https://t.co/4snKXqE7IZ;Tue Aug 07 17:15:44 +0000 2018;1;politica :)
1026881799899828224;Aquela parceria de sucesso! @RoupaNova feat @MaiteOficial Orgulhosos de ser parte deste lindo projeto! #Embreve #RoupaNovaFeatMaitePerroni #Single #videoClipe #sucesso #mundoentertainment https://t.co/vCu5hgFa9J https://t.co/Om8A4jxed6;Tue Aug 07 17:24:34 +0000 2018;1;#sucesso
1026884167294963712;Foi dada a largada! Ajude a desenterrar o que os candidatos querem esconder! Iniciativa inédita do @brio_media que reúne jornalistas independentes de todo o Brasil (e de fora tb). Vc pode apoiar doando e tb compartilhando :) https://t.co/rHgVDZ4Ufw;Tue Aug 07 17:33:58 +0000 2018;1;candidatos :)
1026886039103827968;Semilunar - Indicado ao HQMix na categoria Edição Especial Nacional Hell No! - Indicado ao HQMix nas categorias WebQuadrinhos e Humor. Quem puder votar e curtiu os trabalhos, vote :) #HQMix;Tue Aug 07 17:41:24 +0000 2018;1;votar :)
1026888867931152384;@tiagok1234 @LilyanLilee @Beraffro @GuilhermeBoulos SIM!!!!! Tanto para ficarem contra como para ficarem a favor!!! :D;Tue Aug 07 17:52:39 +0000 2018;1;@guilhermeboulos :)
1026890861773299713;@ManuelaDavila Parem de dizer que ela e vice do vice, quando a candidatura do Lula for impugnada ela será a vice :). Visse?;Tue Aug 07 18:00:34 +0000 2018;1;lula :)
1026892792465899527;@ManuelaDavila Pelo menos 99% das pessoas já decidiram que não votam em você :);Tue Aug 07 18:08:15 +0000 2018;1;@manueladavila :)
1026893329773092864;@Fer__Martin @roniok @ManuelaDavila A do vice não, mas pode ser a da vice do vice :);Tue Aug 07 18:10:23 +0000 2018;1;@manueladavila :)
1026894377157840916;Banda Ivo in Pessoa é convidada do “Bom Dia Gazeta” desta quarta (8) https://t.co/cY1yzvJAlF #bandaivoinpessoa #gazeta #ivopessoa #radio #renatacamara #entrevista #sucesso #novelasglobo #trilhadenovela #mpb #internacional #leveparasuacidade #show https://t.co/l6hjA2W0wp;Tue Aug 07 18:14:32 +0000 2018;1;#sucesso
1026894523312611330;Tem mesmo. Quando a gente lembra que dia primeiro de janeiro ele não estará mais no Planalto. :) https://t.co/Rr5RUq8Sfp;Tue Aug 07 18:15:07 +0000 2018;1;planalto :)
1026895576938504195;"#SUCESSO! Miguel Falabella dirige em São Paulo premiado musical ""Annie"". Espetáculo estréia dia 30 de agosto no Teatro Santander e terá no elenco, além do diretor, a atriz Ingrid Guimarães. Saiba mais https://t.co/x9ozQ2gmyE 📢 https://t.co/rKTC8o5NE9";Tue Aug 07 18:19:18 +0000 2018;1;#sucesso
1026896095207743488;Olha lá o @paizinhovirgula no Estadão! #orgulho https://t.co/vbtEoNYRyg;Tue Aug 07 18:21:22 +0000 2018;1;#orgulho
