user_name	tweet	date	label	day_period
handellan	pra cima desse fdp	2021-04-29 14:04:27+00:00	negativo	afternoon
FelipeEstevam96	vtnc burger king estou a meia 30 no trânsito por causa de uma rede nova de vcs aqui na ragueb agora vai ser todo dia esse inferno	2021-03-06 02:07:27+00:00	negativo	overnight
derick69fps	esse burger king do guarani é o pior lugar do mundo pra retirar pedido que lugar desgraçado	2020-10-27 00:51:31+00:00	negativo	overnight
lemes_tha	que qualidade de lanche é essa ??? unidade de barueri - sp, estrada dos romeiros atendimento péssimo! pedido por delivery, sou obrigada a comer isso?! vou para o concorrente com certeza	2020-09-27 02:16:17+00:00	negativo	overnight
mariasizzler	mas os vale volver rapido	2020-07-15 11:00:32+00:00	negativo	morning
sata_nat	é eu ver qualquer coisa do burger king que já me dá vontade	2020-06-11 17:56:02+00:00	negativo	afternoon
akaSena_	esses cara atiça o burger king	2020-04-14 01:23:46+00:00	negativo	overnight
jngebe	nem na semana santa o burger king fecha, que isso	2020-04-10 16:02:50+00:00	negativo	afternoon
hell_dmilla	pqp!!! hoje vi q o burger king na espanha demitiu 14 mil funcionários e agora essa é muita falta de humanidade, é muita escrotidão!!!	2020-03-16 23:00:46+00:00	negativo	night
ciberfull	praça de alimentação do no relaxo total, sem comentários	2020-01-11 01:09:12+00:00	negativo	overnight
Andrey05258669	bagulho de pega refrigerante do burger king ta sem gelo , porra	2020-01-02 23:36:34+00:00	negativo	night
GiseleJJaardim	toma no cu burger king quase duas horas na porra da fila pra falar que acabou a parceria com o mercado pago	2019-11-29 17:42:57+00:00	negativo	afternoon
silspinassi	um dia eu cheguei com um pacote do burger king e um embuste “isso engorda, hein? hhuhuh” detalhe: o rapaz tava beeeem fora de forma	2019-11-26 13:15:36+00:00	negativo	afternoon
1ucaswerle	burger king e suas propagandas falsas	2019-11-25 22:32:23+00:00	negativo	night
trapkylie	samuel ta parado vai fazer 2 horas se ele cancelar vou ir no burger king bater nele	2019-10-13 22:28:32+00:00	negativo	night
paamvictoriaa	passamos por 2 bk e por 2 mcdonald’s , só que do outro lado da pista aí não teve como parar!! pqp só queria comer um burger king	2019-09-20 16:41:56+00:00	negativo	afternoon
troublemaker_86	sendo assim, a francesinha bate o mcdonalds do burger king a melhor é o whopper casa guedes fui lá para comer uma sandes, estavam fechados	2019-09-02 13:14:35+00:00	negativo	afternoon
larimartinsrs	e vcs não sabem já acordei passando raiva pq descobri q o uber eats ta entregando aqui e minha mãe, isso mesmo, minha mãe pediu burger king puta e bolada pq n se brinca c comida	2019-07-13 15:03:34+00:00	negativo	afternoon
juniorzuz007	dois dias para o casamento e a calça do terno não entra mais, obrigada bob's e burger king valeu mesmo	2019-07-05 19:47:01+00:00	negativo	night
thaixthata	esse burger king aqui do extra nunca tem nada, que merda	2019-07-02 16:30:27+00:00	negativo	afternoon
luavxconcelos	errar meu nome pra luana, luane, luara até vai mas agora uani foi de fuder obrigada pelos mimos burger king	2019-06-23 02:21:06+00:00	negativo	overnight
AVdonsouzis	um absurdo isso q o burger king tá fazendo vou lá comprar todos os sanduíches só pra eles não terem nada pra vender	2019-05-05 14:36:00+00:00	negativo	afternoon
RobertoAlvesCa8	olha aí uma rede de fast food a burger king, querendo lacrar pra cima do presidente bolsonaro boicote já!!! nada de fazerem lanchinhos com as crianças no shopping!!! vão lacrar na pqprsrskkkk	2019-05-04 18:27:55+00:00	negativo	night
2wcdokrt	nada a ver o burger king sair do prezunic da cdd	2019-04-10 15:57:15+00:00	negativo	afternoon
laurensevero_	vocês tem noção que eu e o felipe ficamos quase uma hora esperando o nosso lanche na fila do burger king	2019-02-25 00:04:39+00:00	negativo	overnight
TheDanyDiaries	acho que os funcionários do não querem mais vender fui comprar nuggets que era 8,50 e dei uma nota de 10 a moça disse que se eu não tivesse 8,50 trocado ela não poderia fazer meu pedido! mas eu não queria a porcaria do nuggets paguei 10	2018-12-14 23:51:47+00:00	negativo	night
itslorhan	esse app do burger king me da raiva, eles não colocam uma promoção no 40	2018-08-14 02:36:48+00:00	negativo	overnight
evynasc	burger king pq me matou por estar sem pão?	2018-05-30 20:09:15+00:00	negativo	night
CurtaHappy	quem diz que burger king é melhor que mac donalds não é boa gente por favor!	2017-12-22 12:21:11+00:00	negativo	afternoon
Tioito1	que desespero, hein, burger king? depois do boicote pela lacração, agora vem com essa!!	2022-04-29 15:43:50+00:00	negativo	afternoon
voniuiw	aahh então é assim? &gt:) no burger king aqui da esquina às 4 da tarde hoje /j	2022-03-29 16:55:32+00:00	negativo	afternoon
MirnaConceicao	outro dia me convidaram para comer um lanche do burger king e eu aceitei,	2022-01-15 18:46:01+00:00	negativo	night
kookizittos	voce nao ta vendo qi eh do burger king?????	2021-11-07 13:44:30+00:00	negativo	afternoon
justanocas	hoje de madrugada acordei às três da manhã para sacar o cupom de um menu grátis do burger king, eram 3:01 e os cupons já tinham esgotado	2021-10-29 22:44:51+00:00	negativo	night
_silvvaraquel	que raiva de propaganda de comida, oq eu faço com a vontade de comer um combo stacker triplo do burger king agora??? cheio de bacon e eu nem gosto bacon!!	2021-10-21 19:38:28+00:00	negativo	night
tayndaonde	burger king aceitando criptos como pagamento: essa cripto sendo dogecoin:	2021-07-28 12:31:29+00:00	negativo	afternoon
peitudnhas	vou deixar -1 na avaliação duas horas e meu lanche não chegou burger king sempre foi melhor	2021-07-15 00:31:11+00:00	negativo	overnight
vilmaoliveiraR1	bom dia verdade um lixo	2021-07-11 12:08:18+00:00	negativo	afternoon
Eliete_Ora	não era pra menos são pedófilos? derrete burger king! vamos defender nossos crianças	2021-06-27 12:45:58+00:00	negativo	afternoon
pedrosoarezs	falar sobre a corrupção que tirou a vida de 500 mil pessoas: comercial do burger king: os cristãos ficaram mais incomodados com um comercial, que fala sobre respeito do que com a corrupção, que tirou a vida de + de 500 mil brasileiros	2021-06-26 21:00:14+00:00	negativo	night
Igor_Freiberger	não sei o que se passou por aí, mas nos últimos tuítes parece que estás no brasil ontem, aqui, havia uma corrente de ódio no twitter contra o burger king, que faz uma campanha publicitária apoiando a causa lgbt+ e é assim todo dia	2021-06-26 18:14:26+00:00	negativo	night
NielsonOliveira	caso flor de lis burger king gente melhorem	2021-06-25 18:42:15+00:00	negativo	night
taaian3	crente vendo o biroliro tirar máscara de criança: crente vendo o burger king mostrando a diversidade pelo olhar de uma criança:	2021-06-25 16:31:38+00:00	negativo	afternoon
CaoCarlos3	vão pra pqp	2021-06-25 11:46:50+00:00	negativo	morning
capestein	burger king lembre-se que quem lacra não lucra não mexam com as nossas crianças! #burgerkinglixo	2021-06-25 02:54:22+00:00	negativo	overnight
LizBrasil2022	cuidem dos seus filhos porque o mundo quer cuidar e uma parte desse mundo é o burger king que quem ensinar seus filhos sobre lgbt acordem deixem as nossas crianças em paz seus filhos do capeta	2021-06-23 16:36:14+00:00	negativo	afternoon
minkilvs	n confio em quem n pega a coroa no burger king	2021-05-26 22:25:49+00:00	negativo	night
araujo_leina	alô de vila valqueire, vamos melhorar no atendimento de drive thru! péssimas atendentes e ainda ficaram me devendo $060	2021-02-23 00:28:11+00:00	negativo	overnight
mont3iro9	cheguei agora a casa, sem comer nada o dia todo e na mesa estao sacos da mcdonalds manoooo, vais encomendar burger king para mim do teu cartão irmão	2021-02-08 21:24:31+00:00	negativo	night
marcocalil	a propaganda falando em pronunciamento do paulo guedes, minha cara: , aí era comercial zoação do burger king	2021-01-19 20:09:42+00:00	negativo	night
ofc_rezendee	lanche do burger king ja foi melhor	2020-12-19 03:32:40+00:00	negativo	overnight
grazeppelin	"vim ao burger king e pedi pra moça me chamar de grazola e ela não quis botou meu nome de ""162"""	2020-12-11 22:49:12+00:00	negativo	night
_mikrouniverse	tô com fome, mas tô com preguiça de levantar pra ir atrás de alguma coisa pra comer deveria ter aceitado o burger king que a dani me ofereceu	2020-12-05 03:20:04+00:00	negativo	overnight
Lagoon_lu	que merda, pq minha cidade não tem um burger king pra eu ir com uma vassoura ganhar meu lanche	2020-10-31 17:25:12+00:00	negativo	afternoon
martaduarte861	tive que mandar vir burger king porque o mc não está a dar no glovo enfim	2020-10-16 12:28:09+00:00	negativo	afternoon
otavyado	enfim, nao comprem o rebel whooper no burger king do shopping piracicaba, eles adoram trocar o hambúrguer vegetal por um animal	2020-10-11 14:51:52+00:00	negativo	afternoon
sofia_santiago0	anaaaa o ginásio, não podes comer burger king pah	2020-10-08 21:33:39+00:00	negativo	night
gestorinha	q pouca vergonha é essa burger king, são nem meio dia!mas eu quero saber pq vcs tiraram meu cupomzito do trio do chicken sanduwich	2020-09-03 14:32:39+00:00	negativo	afternoon
Vanessa_D_oli	eu acho bem legal o fazer promoção das 00:00 às 05:00 e o único app que tá com a promoção ele já tá fechado tem duas palavras: para béns	2020-08-15 03:39:55+00:00	negativo	overnight
spfcaicao	não tem um entregador da uber eats pra eu fazer meu pedido no burger king, pqp!!!!!!	2020-08-07 05:41:44+00:00	negativo	overnight
bolivardandrea2	meu white people problem de hoje é que eu e a pedimos burger king e veio gelado	2020-06-06 18:06:12+00:00	negativo	night
estela_mps	kkkkkkk o cartão foi usado pela última vez em uma compra no burger king que feio joao vc comendo carne	2020-05-31 18:06:45+00:00	negativo	night
caiopalito	eu gastando 20 reais numa marmita : eu gastando 70 reais no burger king :	2020-04-11 02:20:34+00:00	negativo	overnight
VivAdvan7	o burger king mais próximo da minha casa fica em nilópolis e nilópolis fechou tudo	2020-04-01 20:40:05+00:00	negativo	night
Ingrid9008529	esse lanche do burger king tá me deixando gordinha e barriguda parei	2020-03-13 04:29:04+00:00	negativo	overnight
fds_ge	"no burger king: - seu nome? - geice - ""geice"" com ""y"" e ""ss"" - não na nota do pedido: - jaice"	2020-02-17 22:48:53+00:00	negativo	night
jp_marchi	um carro me fechou no trânsito e me empurrou pro drive thru do burger king	2019-11-30 18:25:36+00:00	negativo	night
folhavalle	️ ️ eco valle shopping em lorena anuncia promoção no burger king e sistema do mercado pago não está sendo aceito seria propaganda enganosa nesta black friday? clientes ficaram insatisfeitos com a situação o que…	2019-11-29 21:07:28+00:00	negativo	night
J1997dC	caralho, nós tem é que se fuder mrm eu te odeio, burger king	2019-11-26 05:12:11+00:00	negativo	overnight
magadasleis	eu na fila do burger king: ~bebê no colo do pai mexe no meu cabelo~ eu:	2019-10-20 22:37:12+00:00	negativo	night
insterica	de q q adianta ser a segunda maior cidade da bahia se n tem a desgraça de um burger king feira de santana eu te odeio	2019-09-12 02:28:44+00:00	negativo	overnight
b1sao	eleitores do bolsonaro 14 milhões de desempregados, amigos e familiares perdendo emprego: 3 fotos em texto no burger king apoiando preto e lgbtq+: #boicoteburgerking	2019-05-04 21:35:35+00:00	negativo	night
AkyoSandro	#boicoteburgerking universidades e investimentos cortados pelo governo, o bolsominion tá como? : burger king e seu comercial, o bolsominion tá como? :	2019-05-04 13:57:47+00:00	negativo	afternoon
CaranaFernandes	juliana fdp mandando foto do lanche do burger burger king dela e do anderson e n compraram pra mim fdpsssssss q irmaaaaa e q amor q eu tenho!!!!kkkkkkkkkk sacanasss	2019-04-22 19:29:08+00:00	negativo	night
sempre64	"así vos morrades todos dunha cagarria ""burger king confirma os rumores e admite que usan carne de cabalo nas súas hamburguesas"""	2019-04-14 16:20:59+00:00	negativo	afternoon
MaluRodrguez7	esse comercial do burger king, instigando o “poliamor” é o óóóóóóóó bando de sem noção, querem acabar com as pessoas mesmo! #burgerking #poliamor	2019-02-22 21:45:26+00:00	negativo	night
Thais09_London	ele não é jogador ele é enganador e garoto propaganda do burger kingnada mais do que isso!	2019-02-08 00:55:07+00:00	negativo	overnight
Daiahneddzt	perdi quase minha hora de almoço todo nesse burger king	2019-01-04 14:28:52+00:00	negativo	afternoon
xswckov	caralho eu tô com muita vontade de ir no burger king aaahh	2018-12-29 03:43:58+00:00	negativo	overnight
girlsblunt	morrendo de fome e me aparece um comercial do burger king com aqueles hambúrgueres divinos	2018-12-12 02:41:00+00:00	negativo	overnight
kkkarolzss	fui no burger king hoje na fé de comer um 3 por 15 mas a promoção era só em sp	2018-11-24 03:30:14+00:00	negativo	overnight
leonazevedo3	esse burger king tá me matando aos poucos, a fila foi diminuir agr na hr de ir embora desde 9 da manhã	2018-11-23 19:12:41+00:00	negativo	night
cacaiazinha	só porque eu lavei uma pilha de louça movida pela força do ódio pra fazer comida, o meu pai manda mensagem perguntando se eu queria um sanduíche do burger king	2018-11-21 20:27:13+00:00	negativo	night
loanebubiakk	um bk não burger king	2018-08-30 21:37:47+00:00	negativo	night
Santoos_iago	vontade de ir no burger king , mais como eu vou sozinho aqui	2018-07-30 23:56:03+00:00	negativo	night
SaraRsrs	eu tbm a fila tava muito grande não dava pra esperar	2018-07-13 21:49:14+00:00	negativo	night
_gabriellybs	eu tô indignada c esse fato q ocorreu no burger king, como permitem chamar o cara daquilo	2018-03-27 16:26:43+00:00	negativo	afternoon
Anavitourat	propaganda enganosa é do burger king	2018-02-10 03:06:07+00:00	negativo	overnight
raewfdg_	burger king fora do sistema, infelizmente tive que mandar vir esse mc!	2018-01-30 18:44:38+00:00	negativo	night
esthelida	minha mãe foi no burger king e não me legou vei	2018-01-10 19:32:06+00:00	negativo	night
batalha_matheus	o balde do burger king nunca é grande o suficiente!! those pigs will pay!!!!!	2018-01-08 04:42:33+00:00	negativo	overnight
jr_enoque	pessoal burger king não dá nada pra ninguém muito menos voucher de 50 reais para de clicar em link falso no whats aff	2018-01-03 00:10:38+00:00	negativo	overnight
Lucas_de_neves	mandaram um link dizendo que concorre a um hambúrguer no burger king, tenho q mandar pra 30 pessoas do whats , mandei e n recebi cupom ! vsf é por isso que quando recebo essas mensagens nem do confiança!	2018-01-02 21:45:19+00:00	negativo	night
obloque	este anuncio de burger king non é real é unha campaña publicitaria desta cadea de comida lixo que fai brincadeira coa precariedade laboral da mocidade publicidade lixo, comida lixo, emprego lixo e así todo	2017-12-12 08:32:54+00:00	negativo	morning
Peixoto7Joao	vontade de ir comer ao burger king	2017-10-06 09:23:36+00:00	negativo	morning
meritamas	que asco	2017-08-19 01:00:10+00:00	negativo	overnight
anaregi11	pense num serviço ruim! falta atendente!! evitar o máximo!! burger king in salvador, ba)	2017-08-11 23:30:53+00:00	negativo	night
layanecrr	jogaram meu copo do burger king fora	2017-06-16 16:52:52+00:00	negativo	afternoon
thaysousa17	to dignada com aquele cara lá do burger king	2017-03-21 23:05:59+00:00	negativo	night
malupedroso	sobre os chocados da carne:o q os brasileiros acham que estão comendo, quando levam seus filhos p/ lanchar no mc donalds ou no burger king?	2017-03-18 16:57:03+00:00	negativo	afternoon
Thainarasoarez	deixei meu hambúrguer do burger king na mochila da carol	2017-02-09 01:24:08+00:00	negativo	overnight
BrunoMonin	descobri que o eike batista é acionista do burger king mano, se der pau no bk aí a coisa fica séria	2017-02-01 19:00:54+00:00	negativo	night
brunasantoz	jesus! e eu que peguei lanche no drive deles e entregaram o pedido errado	2017-01-22 22:21:30+00:00	negativo	night
douglascallixto	a esperar um hambúrguer no burger king espectativa de entrega talvez em 2017 : me siento molesto	2016-12-17 18:25:22+00:00	negativo	night
foonseca11	slc esse lanche do burger king é horrível	2016-07-11 20:31:57+00:00	negativo	night
tomazbrum	inflação temer: depois do feijão e do arroz, chegou a vez da maionese do burger king 100% de aumento! #foratemer	2016-07-03 16:19:27+00:00	negativo	afternoon
julioamanciojb	"tem presente melhor no dia dos namorados do que ""desconto pro burger king"" aff's"	2016-06-07 21:19:06+00:00	negativo	night
monasantosb	agora tem dias como o de hoje que dar vontade de meter um processo no burger king de tão cheio que essa porra fica	2016-05-09 21:26:46+00:00	negativo	night
alessiagurrieri	avrei na certa famema nun me va d'anna al mecquindiiimorire de fame o matteo me deve portá ar burger king	2016-05-07 10:38:08+00:00	negativo	morning
ItsWMiguel	que vontade de ir ao shopping comer no burger king	2016-03-23 20:19:39+00:00	negativo	night
edurj	o burger king do grande rio precisa melhorar uma pessoa pra fazer os lanches muita demora	2016-01-02 16:20:11+00:00	negativo	afternoon
xmarianada	a carolina encontroos no burger king e a minha mãe no vivaci	2015-11-29 21:42:19+00:00	negativo	night
tixacki	difícil lanchar no burger king, esqueceram o que significa fast food!	2015-11-19 14:28:59+00:00	negativo	afternoon
wallacecafa	só um burger king agora mesmo pra salvar	2015-07-15 04:58:20+00:00	negativo	overnight
fesserbueno	dai meu irmão ta no burger king e fica me mandando foto da comida pode isso produção? juro que quando ele chegar, mato ele!!!	2015-06-14 17:29:10+00:00	negativo	afternoon
viana_jullianna	2 horas esperando pra comer no burger king tmnc em	2015-05-18 00:24:04+00:00	negativo	overnight
qualfoimaumau	fome do caralho e o burger king nada de abrir	2015-04-14 13:14:11+00:00	negativo	afternoon
maarinapatricio	mae jogando na mh cara q dps q eu voltei de recife ela comeu tanto burger king q ate enjôo	2015-04-03 19:37:59+00:00	negativo	night
naat_deodato	merda! o pior bk de todos o mais lento burger king in são paulo)	2015-03-24 21:38:24+00:00	negativo	night
guixlimaa	amo as fotos dos meninos juntos qotd : mcdonalds ou burger king ? sem vácuo	2015-03-14 17:40:38+00:00	negativo	afternoon
Eudeeh	burger king do shopping santa cruz é horrível!	2015-03-08 00:09:55+00:00	negativo	overnight
melodaani	fomeeee do crlh queria um burger king :(	2015-02-23 23:04:53+00:00	negativo	night
Vini_Possenti	estou me segurando pra nao ir no burger king ahahhaha só pago metade do valor dos lanches	2015-02-04 23:10:09+00:00	negativo	night
anabiaatriz18	burger king ta muito cheio hoje por causa daquele papelzinho de promoção	2014-12-10 22:04:31+00:00	negativo	night
StephieeSolano	ando chida! hahahhaha mori! vamos a burger king	2014-10-09 02:44:47+00:00	negativo	overnight
WesCRF	o burger king aqui da faculdade é zoado além de ficar 30 minutos p pedir/entregar o lanche, entregaram o errado	2014-09-02 22:16:56+00:00	negativo	night
alemg2	que asco de servicio!! burger king)	2013-12-24 21:19:29+00:00	negativo	night
Carlapqp	eu odeio o burger king ️	2013-12-20 21:05:15+00:00	negativo	night
andlunaa_	minha mae e eu estamos nos batendo aq pq eu quero comer no burger king e ela no bob's	2013-07-26 18:27:44+00:00	negativo	night
soines_	depois de jd e camila vasquez terem as suas bebidas de starbucks no dia 16/05 hoje a porquitxona #justiceforjohnnydeep #amberheardisaliar #amberheardisapsychopath	2022-05-18 13:29:15+00:00	negativo	afternoon
chorando_raios	sim, total! é que eles compram embalado, que cada caixa custa 16,00 no mínimo no starbucks tu não pode só “trocar” um leite pelo outro sem pagar - e isso é horrível pra quem tem alergias, tipo eu	2022-05-11 00:29:40+00:00	negativo	overnight
FugereNonPossum	dando um rolê com o kal-el fica aí com vcs uma foto dele com estátua do starbucks e ele no canteiro #kalelthesuperdog	2022-03-01 18:08:08+00:00	negativo	night
swiftiebugada	eu no starbucks tentando pegar o copo rafaella com a atendente bianca e falhando	2022-02-13 17:42:58+00:00	negativo	afternoon
rafaviegas1909	fui ano passado pela primeira vez em uma starbucks em são paulo, pedi um café gelado e me decepcionei, uma grande	2022-02-04 00:57:33+00:00	negativo	overnight
giuliasr	o café de cápsula da starbucks	2022-01-12 17:34:16+00:00	negativo	afternoon
imbadnews	de berlín a frankfurt, a única pessoa que pediu certificado de vacinação foi o cara do starbucks	2021-12-21 11:14:16+00:00	negativo	morning
hemacedo_	starbucks cresceu isso tudo só vendendo a marca, pq o produto…	2021-11-19 00:01:52+00:00	negativo	overnight
acoroavirus	11:30 da manhã e eu no starbucks tomando base creme e as atendentes com cara de que felicidade uhuuuu	2021-11-15 14:47:21+00:00	negativo	afternoon
defronha	eu fiz em uma starbucks ali da esquina pois o cold brew deles foi melhor que activia	2021-10-08 01:20:41+00:00	negativo	overnight
lauraloh9	tinha me prometido um starbucks se eu passasse na prova teórica mas eu não consigoooo ver o resultado pelo site do d*tran e agora vou voltar pra casa ansiosa e sem uma bebinha delícia e superfaturada	2021-09-30 13:42:25+00:00	negativo	afternoon
Vanders04773568	vai tomar no seu cu seu arrombado deixa brasil quieto se	2021-04-13 15:33:05+00:00	negativo	afternoon
HungriaLi	so faltou 1 copo de starbucks para completar, mídia marrom so sai	2021-03-22 19:25:44+00:00	negativo	night
heylleo_	ai seu namorado vai no starbucks só pra utilizar o banheiro	2021-01-12 08:57:19+00:00	negativo	morning
amalikpride	* grupo whats * kah: vão dar stream em lotus inn quando lançarem mais não postem muito, tenho ciúmes leh: exatamente elas eu: eu vou surtar quietinha na minha leh: duvido você ficar sem mandar msg surtando, se você fizer isso te pago um starbucks eu: que motel é esse	2020-12-04 03:42:52+00:00	negativo	overnight
nangy_christina	tirando os livros q comprei aqui, essa viagem está uma até a starbucks da república fechou ou mudou de lugar ainda bem q no aeroporto tem bosta de viagem arrumar as malas e zarpar	2020-11-19 11:08:52+00:00	negativo	morning
viatenebrosa	eu, pessoa que sofre de sii e refluxo, resolvi que hj era um bom dia pra tomar um café do starbucks com lactose e fritar pastel não preciso nem dizer o resultado né	2020-11-07 23:22:18+00:00	negativo	night
Priscila_B91	me desculpem as tartarugas mas o canudo de papel da starbucks é uma	2020-08-28 16:26:21+00:00	negativo	afternoon
EliSantosUS	olha o poste postando alô mentecapito canalha apátrida, você não passa de um imbecil com sorte, vamos ver até onde sua “verve socialista de iphone e starbucks” convence a horda de imbecís que o seguem	2020-08-26 02:48:01+00:00	negativo	overnight
chingatmdre	facha de eres	2019-12-06 04:49:45+00:00	negativo	overnight
peqenosereio	thread de avaliação de lugares para trabalhar/estudar em são paulo starbucks paraíso muitos lugares com mesa, poucos sofás, o que é ótimo wi-fi sempre estável, mas tem que consumir alguma coisa a cada 90min péssimo banheiro, fecha cedo ️ ️ ️ e	2019-11-13 00:27:14+00:00	negativo	overnight
ulisses_eth	há uma diferença entre medidas reais e greenwashing esta aqui um exemplo do segundo é como a starbucks com os seus copos reutilizáveis exclusivos ganda	2019-08-16 16:30:16+00:00	negativo	afternoon
Cesar97169371	jamas!!! jamas!!! nuncaa con	2019-05-28 11:04:14+00:00	negativo	morning
espressourpsi	um bruninha se livrou ps: adoro quando aparece essa foto no meu tt, meu gêmeo de foto rs acho até que vou mudar pra uma foto com minha caneca da starbucks pra ficar mais parecida ainda	2019-04-12 22:48:15+00:00	negativo	night
mooshmassacre	eu percebi, ama uma starbucks, postava letrinha de musica em inglês, e agora virou militico	2019-04-04 04:38:14+00:00	negativo	overnight
andreioli_	"a pessoa me encara na fila do starbucks e elogia minha meia - eu respondo automático: ""ah obrigado, você também é bonita--, quer dizer sua meia também é bonita"" o detalhe que a pessoa estava sem meia, de sandália"	2019-03-13 20:28:09+00:00	negativo	night
juliamaizman_	vou levar meu notebook p starbucks⛾ pedir um frapuccino e passar a tarde escrevendo pra fugir dessa barulheira de carnaval esses jovens alienados odeio essa época!!!!!affff	2019-02-24 15:34:37+00:00	negativo	afternoon
milaparah	o que fazer quando seu celular cai na privada do starbucks?	2019-01-22 01:49:16+00:00	negativo	overnight
RobCisternas	demasiado sobrevalorado starbucks	2018-08-07 21:49:20+00:00	negativo	night
laraspp13	starbucks podias baixar os preços das bebidas e assim é que não sou rica	2018-07-15 21:30:38+00:00	negativo	night
LaisDicetaro	como q é aquele meme do hyungwon tomando um suquinho da starbucks msm? olha sinceramente esses netizens só flam é briga de fandom q vcs querem ? é briga de fandom q vcs não vão ter amores pq nós somos as ahgamores e confiamos no potencial que só evolui dos nossos meninos bjs	2018-03-30 02:01:45+00:00	negativo	overnight
_atticamam_	qnd vê um cara tirando fotos tumblr de uma moça no starbucks, pelo vidrinho lá e tem um morador d rua dormindo aos pés dele, vc vê q somos	2017-10-23 17:48:03+00:00	negativo	afternoon
andrefran	não vá ao starbucks em londres	2017-07-01 11:41:38+00:00	negativo	morning
KeyceJhones	se encontraram coliformes fecais nas bebidas da starbucks britânica, imagina na brasileira duvide sempre das	2017-06-28 16:31:33+00:00	negativo	afternoon
raysinsay	super ultra #basicbitch drink #starbucks #unicornfrappuccino #crapuccino #coffee #notcoffee	2017-04-20 00:29:28+00:00	negativo	overnight
ChelsieHadden	made unicorn poo!	2017-04-19 22:40:01+00:00	negativo	night
stateof_swift	efeito starbucks:	2017-04-11 01:07:50+00:00	negativo	overnight
Spider_S4TO	ah, e agora o starbucks tem café descafeinado who tha fuck quer tomar um café sem cafeína? é como tomar cerveja sem álcool uma	2017-01-30 16:31:04+00:00	negativo	afternoon
fcbebelaforever	meu paladar tá tão que eu tô passando mal por ter tomado starbucks	2017-01-03 01:02:53+00:00	negativo	overnight
Izabrels	esterzinha queria que fosse nó starbucks com o pé todo molhado e com bosta	2016-09-25 19:23:49+00:00	negativo	night
jeffgelpa	matcha x espresso #matcha #espresso #coffee #tea #foodporn #foodie #food #starbucks…	2016-09-24 15:21:07+00:00	negativo	afternoon
andeersontr	tá perdendo um talento, meu café ficou oh	2016-06-29 21:09:44+00:00	negativo	night
giu_sf	to sozinha tomando café no starbucks	2016-06-28 18:11:06+00:00	negativo	night
vickflora	"""nossa vc tá sempre no starbucks"" eu:"	2016-06-02 11:58:10+00:00	negativo	morning
lamacaquita	fui no starbucks hoje, ai aproveitei pra ver o copo que eu quero comprar e tá r$79,90, eu fiquei tipo -&gt	2016-04-28 00:02:40+00:00	negativo	overnight
miigaspareto	to aprendendo que aqui existem dois tipos de pessoas de manhã: quem toma café do starbucks quem toma café do dd	2016-03-23 17:50:15+00:00	negativo	afternoon
paula_villa	croasonho e pedestres amigos starbucks brasil	2016-02-21 01:47:16+00:00	negativo	overnight
Joaopaulo56789	quero comprar livros : quero comprar ir na starbucks : quero comprar ir viajar : resumindo minha vida ser pobre é foda	2016-01-30 07:52:14+00:00	negativo	morning
Sweet_PokerFace	jogurt de 5 euros de starbucks con sabor a vs jogurt de 1,19 del penny con sabor a gloria	2016-01-22 12:24:36+00:00	negativo	afternoon
brunavillalva	hoje a mulher falando em inglês lá no starbucks me senti meu pelo meu inglês lixo	2015-11-15 03:40:01+00:00	negativo	overnight
juperin_	to no starbucks com a julia merdonha	2015-11-09 14:13:25+00:00	negativo	afternoon
lu_peixoto17	meu almoço foi starbucks, merda	2015-08-12 17:21:59+00:00	negativo	afternoon
kalboscolo	starbucks do shopping após a chuva, que de shopping!!!! starbucks	2014-12-31 10:51:37+00:00	negativo	morning
clawrencey	corresponde a esta hora #starbucks	2014-12-13 13:22:43+00:00	negativo	afternoon
Driario	tem um casal mto meloso se pegando aqui no sofá da starbucks! ta escrotissimo! todo mundo ta olhando com cara de	2014-08-28 15:20:41+00:00	negativo	afternoon
nnajlaa007	#bigoli + #starbucks = empacho!! carlavaldez_091991	2014-08-19 12:02:41+00:00	negativo	afternoon
aliinenaomi	starbucks com o cocô shopping boulevard	2014-07-13 02:56:08+00:00	negativo	overnight
Briddevonne	conheci a demi na starbucks tomamos o de sabor canela e morremos intoxicadas de canela	2014-04-22 23:10:33+00:00	negativo	night
carosandm	#desparrame #starbucks #agusto #latte #agustirri #bf anasofiia1	2014-03-21 23:25:31+00:00	negativo	night
debuenaa	"zoeira kkk foi uma , dps da contagem regressiva e dps de ""dançar"" umas 3 músicas fiquei no starbucks conversando com garçom e usando o wifi"	2014-01-01 06:53:03+00:00	negativo	morning
GienyferRosario	clichê #starbucks #selfie	2013-12-13 23:13:19+00:00	negativo	night
daniielvsouza	minha língua ta ardendo desde a hora que terminei de tomar meu meio litro de café no starbucks!	2013-11-10 02:47:31+00:00	negativo	overnight
gabssilva94	poxa manda os filhos abrirem ! hahahah que dó /: só pq fiquei com água na boca de tomar um starbucks ! shiti	2013-09-10 19:08:43+00:00	negativo	night
biagrossi1	no pain no enem e starbucks	2013-08-14 02:08:56+00:00	negativo	overnight
helenacboe	quando voce passa um tempo nos eua voce percebe que starbucks:	2013-07-22 18:44:03+00:00	negativo	night
heey_gabu	ressaca de starbucks !	2013-06-23 03:31:38+00:00	negativo	overnight
